Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO
22-10-2018,1166.703003,258.3544617,322.5256348,602.4685059,6574.800781,8945.003906,1046.176636,253.616333,509.630249,236.3330383
23-10-2018,1105.864868,258.2641602,317.2981567,584.3479004,6525.638672,8662.972656,1036.477539,249.128418,510.7056885,227.0470886
24-10-2018,1155.535645,286.1320801,319.5173645,577.5082397,6530.945801,8828.356445,1030.569458,249.274765,514.1658325,226.9369812
25-10-2018,1165.877563,267.2523499,315.325531,583.0305176,6488.635742,8825.199219,1014.420532,243.567276,511.1265564,234.4244843
26-10-2018,1155.050049,269.4655151,310.7391052,568.8431396,6469.867676,8846.667969,1028.698486,242.055069,515.3815918,233.8739166
29-10-2018,1163.226685,265.2650146,344.3725586,578.0917969,6559.796387,8992.25,1071.335205,261.5189819,536.4233398,241.2145996
30-10-2018,1165.611572,263.6389771,341.1670227,592.4140015,6462.728027,9006.251953,1040.957764,266.4947205,528.4742432,240.9576721
31-10-2018,1194.619141,263.9100037,350.2411499,616.2093506,6376.94873,9386.019531,1045.142822,273.6656189,516.5974121,243.343399
01-11-2018,1184.836304,264.4971619,348.5644226,598.340332,6474.06543,9232.042969,1040.711792,278.7389221,520.5719604,242.2055817
02-11-2018,1213.016846,273.2143555,349.4520874,594.4793091,6886.269043,9486.166016,1057.795776,278.4950256,536.5635986,234.2409515
05-11-2018,1209.122925,275.494812,345.0136414,595.1077881,6915.794434,9570.827148,1071.876953,288.105011,540.7252197,237.801178
06-11-2018,1205.813477,277.8171387,348.3670959,598.7445068,6824.949219,9429.368164,1086.548706,279.5194702,539.6029663,238.6086731
07-11-2018,1217.591553,278.6368103,351.1288147,607.0054932,6884.967285,9491.588867,1093.540039,279.665802,542.8294067,238.8655853
09-11-2018,1263.682617,271.806366,350.9315491,593.9404907,7010.450684,9480.556641,1076.603271,276.1047363,536.1428223,238.4985657
12-11-2018,1241.63501,268.9830933,347.4794006,596.6343384,6825.57666,9380.825195,1062.226929,270.9826355,545.1206055,237.6910858
13-11-2018,1250.639038,270.8955994,355.961731,597.7566528,6895.531738,9426.216797,1082.708496,271.3728943,550.9655151,239.3427277
14-11-2018,1284.805664,274.3563843,361.5838013,586.757019,7113.550293,9688.220703,1079.311279,276.7876892,550.7785034,238.3517151
15-11-2018,1277.359131,276.6787415,364.5427246,589.3608398,7220.171387,9688.03418,1080.098999,278.3486633,550.4979858,237.801178
16-11-2018,1285.341187,303.8183899,362.3728333,584.0630493,7074.664551,9880.211914,1110.230347,283.2268372,536.8908691,239.2693024
19-11-2018,1277.018433,306.6416626,357.539856,585.2753296,7157.211914,9606.248047,1131.991821,281.1780396,544.4659424,242.4258118
20-11-2018,1271.859375,302.1335449,353.1014404,575.6674805,7074.761719,9503.69043,1121.209595,276.1535034,526.9779663,236.1495361
21-11-2018,1287.725952,302.1335449,351.9178467,557.5740356,7155.474609,9511.482422,1095.263184,279.5682373,516.7376709,230.5339203
22-11-2018,1278.916748,298.67276,347.1342468,557.125061,7149.830078,9563.037109,1085.958008,275.7144775,504.9543152,225.6890564
26-11-2018,1313.716064,304.1826782,351.6220093,557.8883057,7269.477539,9689.93457,1092.604492,278.7389221,496.6778259,234.0574493
27-11-2018,1303.592529,299.1736755,349.5014038,571.9858398,7361.77002,9753.825195,1110.230347,282.0072937,488.2612305,228.9556732
28-11-2018,1288.456299,286.4235535,354.137085,598.340332,7299.919922,9923.793945,1128.692993,277.2266846,490.0380554,227.8545532
29-11-2018,1316.685059,288.5637207,357.2932739,592.2792969,7284.964355,9832.458008,1152.079346,279.2755432,498.8756409,231.1945648
30-11-2018,1309.140991,285.5583496,350.1425171,598.4749756,7395.541504,9939.466797,1150.307007,277.4218445,495.8830261,238.4618378
03-12-2018,1304.274048,291.7057495,350.6356506,601.4830933,7487.398438,9965.15332,1138.589111,280.0072632,502.3825378,240.9209595
04-12-2018,1294.004639,289.9753723,353.1014404,614.5930176,7453.57959,9819.571289,1133.912109,275.4217834,503.4111633,245.5455933
05-12-2018,1292.982422,284.4198914,346.2958679,611.8991699,7294.178223,9722.111328,1137.161255,273.3729553,481.9019165,246.5365906
06-12-2018,1260.616577,276.9519653,342.7944031,600.0015869,6956.609863,9554.96875,1106.24231,269.0313416,477.9273987,243.4901733
07-12-2018,1283.540283,276.7698364,347.3314819,611.5400391,7057.344727,9646.261719,1115.892212,268.6898804,474.9815369,245.3253632
10-12-2018,1238.860718,268.026825,341.6108398,599.642334,7092.080566,9625.210938,1071.827637,266.7386169,469.5107422,240.2603149
11-12-2018,1288.748047,264.2017822,338.0600891,605.434082,7053.244141,9860.042969,1079.40979,274.3486023,469.0899048,241.4715271
12-12-2018,1293.371704,277.9537354,345.6054382,609.4299316,7224.223145,10086.29883,1093.490845,278.2998962,486.6714172,242.279007
13-12-2018,1285.049194,275.6769714,344.5204468,625.413147,7394.721191,10239.41797,1089.847534,281.5682678,479.0496216,248.6653748
14-12-2018,1304.419922,290.3396301,347.2821655,633.5844727,7385.40918,10222.69434,1094.721558,282.1048584,480.1251221,244.5179138
17-12-2018,1299.358398,286.5601501,353.1014404,622.7642212,7437.947754,10417.78125,1113.282715,281.6170654,489.1496887,249.4361572
18-12-2018,1318.437134,288.8369446,357.3919067,607.3196411,7485.373047,10335.28516,1119.043091,285.4220276,492.8436279,246.2062531
19-12-2018,1363.165405,293.4816895,361.5838013,597.3526001,7638.260254,10417.73633,1119.683228,293.0807495,492.6565247,250.0968323
20-12-2018,1387.403564,287.9262085,357.2932739,598.7891846,7534.82373,10440.75,1109.984131,286.6903687,489.5237122,244.8482513
21-12-2018,1350.900513,280.0484314,348.5151062,579.8428345,7272.178711,10259.16895,1081.526855,284.5439758,486.3908081,234.497879
24-12-2018,1319.994751,281.4145203,348.4657288,582.8060913,7249.937988,10184.21387,1073.354004,285.6659241,481.0603333,240.2603149
26-12-2018,1325.980957,292.5254211,350.4877319,578.8101807,7304.98584,10028.67676,1080.148193,286.7879333,480.3589172,239.1592255
27-12-2018,1330.702026,288.1083679,350.5370178,590.2589111,7241.83252,10188.91895,1102.845093,284.7391052,474.888031,240.3704071
28-12-2018,1329.047363,287.9717407,356.1097107,590.4833984,7247.043457,10467.76563,1108.556396,287.2757568,480.4056702,243.0130768
31-12-2018,1337.175171,284.9663696,355.0740662,592.5037231,7200.341797,10348.18652,1103.879028,288.4464722,488.0274353,242.4258118
01-01-2019,1335.374634,291.0227051,358.6741638,596.8139038,7215.10498,10305.9375,1104.174438,292.056366,482.1357117,240.5172577
02-01-2019,1344.81665,284.8752747,359.364563,600.9891968,7017.157227,10286.51074,1089.355103,286.6903687,461.8421936,238.6453705
03-01-2019,1348.320801,285.1940308,358.2795715,599.4178467,6951.013184,10426.30664,1075.027832,283.9585876,449.8717651,238.8655853
04-01-2019,1348.467041,293.800415,360.5480957,593.3118896,6983.337402,10134.88477,1082.216187,290.2514343,456.0907593,237.5442505
07-01-2019,1357.714478,295.48526,362.4714355,602.6505127,7091.019531,10042.79004,1086.548706,288.4952698,454.4541931,237.9846802
08-01-2019,1363.992798,299.4924316,374.9977112,601.4830933,7160.830078,10263.91895,1087.040894,297.6662598,459.5042114,239.1958923
09-01-2019,1365.598999,305.2300415,376.7730408,606.8706665,7203.768066,10483.23242,1091.422974,297.6174622,448.2819824,241.5816193
10-01-2019,1360.391357,307.1425781,374.5045471,610.3728027,7126.672852,10636.63086,1088.715088,297.2272034,449.1703796,239.7097626
11-01-2019,1364.917603,304.228241,373.3702393,613.9196167,7062.845215,10495.2041,1081.083862,295.1783752,443.9333191,240.8475494
14-01-2019,1351.484497,302.2701416,368.2907104,629.3640747,7142.689941,10457.56543,1079.655762,293.1783142,440.1925964,230.0200806
15-01-2019,1368.665405,307.5068359,367.4523621,652.3961792,7091.550293,10515.51367,1112.249023,293.6661682,444.354187,242.9396515
16-01-2019,1352.068481,303.5907288,369.9674988,661.3754883,7048.806152,10293.78027,1116.680176,295.3735046,443.699585,247.7477875
17-01-2019,1352.506592,302.6344604,368.2414246,658.5469971,7076.256836,10406.55762,1116.384521,290.1051025,441.875946,246.9403229
18-01-2019,1364.041626,283.1904602,366.8112488,656.3919678,7095.217285,10472.84375,1164.831055,288.0074768,440.0055542,254.1341553
21-01-2019,1382.876953,282.7351074,366.1701355,666.942688,6948.166992,10464.36816,1215.591431,285.2269287,440.9875183,247.7477875
22-01-2019,1369.151855,277.088562,363.9509277,668.3793335,6820.125,10449.13281,1215.837524,283.2268372,427.193512,254.317688
23-01-2019,1358.93103,276.9064331,362.6193848,656.7960815,6794.941406,10537.59668,1206.926147,279.5194702,433.7397766,257.8045044
24-01-2019,1363.019531,274.6751709,360.0057068,661.6264038,6790.35791,10686.14941,1226.324585,280.9341431,430.9342651,258.5385742
25-01-2019,1335.71521,279.6386108,352.2137756,659.2789307,6287.599609,10568.57324,1227.161499,278.2998962,423.3124695,259.2359619
28-01-2019,1342.529175,277.680542,338.7505798,657.4732056,6280.072754,10551.47559,1210.766357,274.7388611,416.7661743,260.7041321
29-01-2019,1355.475342,279.6841431,342.1533203,656.7057495,6294.305176,10627.54395,1192.352905,273.9095154,415.9244995,263.9799194
30-01-2019,1351.825073,276.2689209,360.2522583,654.4485474,6299.082031,10615.48145,1176.499512,280.4950867,437.2935181,266.8508911
31-01-2019,1375.089844,279.7296753,359.2659607,676.7947998,6395.37793,10685.96289,1208.304688,286.2025452,445.102356,271.8565979
01-02-2019,1418.21167,283.5091858,349.649353,683.0697021,6712.346191,10777.68262,1228.195435,277.3730164,442.7175903,273.3656921
04-02-2019,1409.88916,279.2287903,349.7479858,682.2571411,6723.442871,10793.80078,1271.373657,276.690094,444.9620667,273.1816711
05-02-2019,1411.884521,280.3671875,347.5287476,680.993103,6846.901367,10803.72363,1270.536743,277.5681763,434.6282043,271.3045349
06-02-2019,1426.875244,280.7770081,353.9891357,688.5773315,6938.662598,10805.72656,1289.787231,281.1780396,453.0046387,273.8809814
07-02-2019,1432.9104,283.1904602,353.8411865,689.2092285,7028.542969,10913.8916,1270.438232,280.5926514,455.9972534,275.0588379
08-02-2019,1409.88916,285.6038818,350.0438843,686.0491333,6895.290527,10507.45703,1257.785034,278.1047668,439.1170959,274.1386719
11-02-2019,1399.716919,285.1029663,344.5204468,687.6292114,6932.825195,10080.80078,1234.251099,272.982666,449.263916,274.2122803
12-02-2019,1410.18103,283.6913757,339.7368774,677.5170288,6894.277344,10060.67773,1237.451416,268.6898804,456.324585,275.5372925
14-02-2019,1362.240356,274.1742554,338.4053345,667.9464722,6770.722656,9886.362305,1206.729248,260.543335,451.2277527,276.3102722
15-02-2019,1358.152344,277.1796265,337.3203735,669.7071533,6682.193359,9858.928711,1224.453613,256.5432434,437.1532288,276.457489
18-02-2019,1343.064697,275.494812,333.917572,668.2173462,6604.133301,9637.47168,1201.067505,253.4212036,435.5634155,276.457489
19-02-2019,1342.285645,277.088562,338.6519165,654.7194214,6566.839355,9801.164063,1197.719238,256.1042175,440.6134033,269.4642029
20-02-2019,1357.324951,281.9154358,340.4766235,668.1723022,6608.282227,9811.130859,1215.443726,260.543335,458.8028564,274.1754456
21-02-2019,1360.585938,282.5073853,345.6054382,662.1230469,6558.204102,9872.994141,1227.358398,261.0311584,465.6296692,275.6845093
22-02-2019,1361.121216,285.0574341,346.9369507,662.1230469,6673.605957,9956.9375,1213.720459,264.1531677,469.4172363,278.9971924
25-02-2019,1361.559326,289.6566162,350.6356506,681.5800781,6678.478516,10084.2959,1213.277588,263.6166077,472.1292114,284.1869812
26-02-2019,1363.992798,287.1976624,343.3369141,669.6620483,6654.210938,10050.52246,1201.018066,259.811615,471.4745789,285.0335388
27-02-2019,1365.209473,291.3869934,341.0683899,663.3419189,6711.043945,9968.814453,1203.72583,260.7384644,473.0644531,274.985199
28-02-2019,1367.691772,289.5655212,344.0273438,662.6647949,6592.409668,9900.758789,1212.686646,263.1775513,468.8092957,272.3719177
01-03-2019,1355.134766,279.6386108,348.6630554,669.1654663,6689.816406,9722.53125,1207.910889,266.2995911,474.2801819,276.4206848
05-03-2019,1363.94397,280.5493164,357.3919067,661.4458008,6864.751953,9789.845703,1218.003906,269.3240662,487.7001038,267.660614
06-03-2019,1356.692017,281.7332764,366.5153503,661.0847168,6811.151855,9647.206055,1244.196655,270.8850708,485.1751099,272.2736816
07-03-2019,1360.099243,281.1868286,365.3317566,653.0039673,6783.845215,9500.00293,1250.400024,274.2998047,486.9519653,263.8326111
08-03-2019,1346.812134,281.1868286,365.0851746,643.3433228,6728.074219,9415.083984,1247.199707,274.3973694,475.1217957,251.7599335
11-03-2019,1380.200195,303.9094849,370.7565308,642.5307007,6841.497559,9584.225586,1281.072876,279.8121338,487.0454407,254.8516998
12-03-2019,1389.301636,319.4829102,382.8882141,638.2419434,6902.817383,9722.671875,1309.480957,279.5194702,490.1783447,256.4221497
13-03-2019,1390.469482,307.2336121,386.4882507,640.2735596,6837.300781,9961.735352,1326.122192,285.5195923,480.3121033,252.9868317
14-03-2019,1395.920776,312.2426147,382.5923157,639.5510864,6838.023926,10008.13281,1320.656982,284.0561523,484.2398987,252.0543823
15-03-2019,1394.168579,306.9148865,390.285614,649.03125,6843.089355,9623.123047,1302.341919,290.4465637,482.1357117,257.8453369
18-03-2019,1407.358276,301.1317444,392.3568726,640.8153076,6667.768555,9749.830078,1326.959106,291.1782837,490.6459045,252.9377594
19-03-2019,1415.24292,306.5960999,392.7020569,651.4240112,6592.699219,9947.34082,1354.185547,295.3735046,492.1422424,252.8395996
20-03-2019,1416.265015,303.9550171,387.6224976,666.7728271,6446.275879,9814.998047,1354.530273,296.0564575,480.2653503,256.7165833
22-03-2019,1431.596191,301.5871277,386.2416687,670.0684204,6327.787109,9873.787109,1321.543335,290.8368225,484.5671997,255.6369324
25-03-2019,1417.870972,297.9897766,378.2525024,664.335022,6294.450195,9802.047852,1304.951416,286.641571,482.229248,251.9071503
26-03-2019,1444.980469,298.9004822,388.6581726,656.1640015,6347.856445,9963.785156,1346.209717,295.9100952,485.6894226,250.2385864
27-03-2019,1433.737915,294.4379272,387.9184265,658.2406006,6293.291992,10111.31445,1329.420898,300.5443726,482.4631042,249.7968903
28-03-2019,1454.763428,300.9496155,394.5267639,666.7728271,6354.514648,10274.26172,1339.710815,310.6421814,474.1398621,249.89505
01-04-2019,1450.821045,309.8747559,393.2938538,682.2571411,6602.638184,10151.00195,1370.236084,314.9349976,500.0445862,256.9619751
02-04-2019,1475.448364,325.6303101,392.0116577,683.5662842,6641.233887,10031.00391,1367.18335,320.5448914,496.6778259,256.765686
03-04-2019,1457.148193,318.663269,387.0307312,680.8125,6825.77002,10252.32031,1352.757813,312.8374023,500.6992188,256.6675415
04-04-2019,1478.319824,324.7651062,383.184082,675.5759277,6864.510254,10222.9248,1332.374878,313.8618164,496.1634827,254.1646729
05-04-2019,1474.474854,324.7651062,385.1567383,682.7988281,6857.226074,10249.38672,1334.344116,309.2763062,512.8098755,257.305481
08-04-2019,1456.612915,322.6704407,381.8526001,692.6402588,6869.914063,10136.51563,1309.03772,305.1786499,513.4645386,258.777771
09-04-2019,1405.119385,320.2114563,391.4691467,686.0491333,6964.956055,10050.80176,1314.896851,307.4713745,516.0362549,268.396698
10-04-2019,1374.89502,309.6925964,388.3129578,680.9028931,6931.908691,10069.76172,1308.594727,303.6176453,508.928833,275.8071899
11-04-2019,1384.823975,316.4775085,384.7622375,670.9711914,6927.276855,10026.11523,1325.53125,307.0323486,502.3357849,276.1016235
12-04-2019,1399.376221,311.0586548,389.0527344,675.2145996,7074.761719,10193.25488,1321.39563,307.6177063,499.1561584,278.3591309
15-04-2019,1394.217285,316.4319763,387.375946,656.0737305,7079.006836,10215.42676,1319.22937,307.9592285,516.2233276,282.8250122
16-04-2019,1417.140991,317.5248413,401.2337036,653.5457764,7202.320801,10370.54688,1324.694458,308.1055603,516.8312378,275.9053345
18-04-2019,1426.388306,315.7944641,399.3597107,646.8192749,7179.886719,10204.19922,1361.718384,303.3249512,507.6663513,279.5369568
22-04-2019,1404.875977,318.6177063,389.2006531,650.6113892,7048.998535,10164.27734,1324.202026,302.4468689,500.6056824,282.9231873
23-04-2019,1393.244141,313.6948242,390.9267273,657.1571655,6795.423828,10176.34277,1342.418701,298.2028503,489.8510742,285.9168396
24-04-2019,1410.619263,321.9290771,395.5623779,664.87677,6777.766113,10092.0752,1368.709717,303.1298523,491.2537537,287.6835632
25-04-2019,1409.743164,325.3517456,389.9403687,657.9697266,6660.628418,10136.6084,1353.496338,298.8370056,477.7871094,289.7938538
26-04-2019,1409.548584,322.0282898,401.8255005,665.5087891,6592.312988,10220.36328,1370.137451,304.6908264,509.6769409,288.9104919
30-04-2019,1424.100952,317.663147,402.1707458,677.1106567,6424.952148,10181.28418,1370.482056,302.6419983,520.3848877,292.8856201
02-05-2019,1399.619507,322.1275024,389.2006531,658.9628906,6434.263672,9924.699219,1383.578369,299.9590149,518.8884888,288.1252747
03-05-2019,1399.522217,328.4767761,396.3514404,653.4555054,6475.319336,9829.09375,1385.498535,301.6175537,512.1083984,285.6223755
06-05-2019,1377.279785,330.7585754,395.9075928,648.128479,6474.596191,9744.578125,1363.63855,301.1785583,500.839447,285.524231
07-05-2019,1350.754395,321.7802734,380.9648743,653.2749023,6463.35498,9822.479492,1323.955933,298.3980103,496.2570801,288.2724915
08-05-2019,1350.705688,321.1849976,376.6251221,648.354187,6398.94873,9666.493164,1279.546631,290.8368225,489.5704956,285.4260864
09-05-2019,1319.751465,313.198822,376.2305908,651.0176392,6392.676758,9715.12793,1235.925171,291.9587708,485.3153381,285.6223755
10-05-2019,1305.296021,321.5818481,379.5347595,646.5032959,6391.711426,9602.989258,1231.346436,300.5443726,455.7167053,285.1806946
13-05-2019,1297.460205,316.0262146,371.0523987,650.1148682,6296.234863,9676.80957,1211.997314,299.276062,441.0342712,283.9047241
14-05-2019,1283.783691,333.0899353,375.589447,644.5169678,6338.931641,9581.27832,1240.208496,306.2518311,439.3041687,279.0461731
15-05-2019,1272.394653,328.377594,371.8907776,646.9096069,6257.30127,9643.841797,1237.993042,304.0079041,433.1786804,278.4082031
16-05-2019,1272.248779,322.871582,376.5757751,662.8905029,6251.030273,9646.326172,1244.688965,307.5201721,438.8365784,280.5184326
17-05-2019,1283.102417,325.599762,384.9594727,653.5004883,6471.749512,9804.424805,1246.313721,311.1788025,439.1170959,281.4508972
20-05-2019,1336.25061,337.1574707,402.2200317,652.2365723,6839.519531,10112.64746,1305.197632,336.2038269,451.8356628,284.6899109
21-05-2019,1322.428223,328.1791687,394.8719482,640.3186035,6617.062988,9938.650391,1319.22937,329.325592,442.8110962,281.5490723
22-05-2019,1330.410156,332.3955078,399.9515076,640.3186035,6661.737793,10027.00781,1320.164795,332.5452271,442.9981689,277.9665222
23-05-2019,1333.03833,335.7189331,404.9816895,633.1407471,6689.429688,10096.8877,1315.339966,333.9598694,435.7037048,276.9359131
24-05-2019,1348.710449,350.500885,425.5957336,640.5443115,6847.045898,10029.30566,1316.324585,345.9601746,452.1629944,277.9174194
27-05-2019,1329.387939,347.2270508,429.2451172,640.2282104,6814.770996,10325.24121,1290.624146,352.6433105,478.3015137,275.267334
28-05-2019,1329.972168,342.911499,428.5546875,656.0737305,6803.866211,10456.23242,1305.640747,351.6188965,474.4204407,279.0461731
29-05-2019,1323.206909,336.016571,417.1133728,656.7057495,6645.285645,10486.29297,1293.135254,340.0575867,461.3278198,280.6165771
30-05-2019,1336.834595,343.8539734,420.6148376,662.0778809,6617.979492,10590.92676,1310.219482,345.0333252,457.4000549,282.9722595
31-05-2019,1369.297729,345.7389221,417.6065674,665.2830811,6622.707031,10774.35156,1309.382568,343.960144,456.2778015,281.2546387
03-06-2019,1419.234131,350.2528687,417.0640869,672.3255005,6785.726563,10966.54492,1337.495239,346.2528687,464.3204346,285.9168396
04-06-2019,1383.461182,350.6497498,413.2174377,663.3419189,6802.129395,10811.2627,1330.405518,343.7650146,464.9282837,288.4687805
06-06-2019,1389.836914,350.9969177,405.9680176,666.2761841,6738.73584,10880.25098,1306.723877,328.8377991,453.098175,286.6039429
07-06-2019,1383.315186,353.923584,411.1462097,667.5402832,6703.710449,10795.08203,1295.153809,333.3257141,450.9004517,289.5975037
10-06-2019,1384.19104,359.5784302,410.209198,680.406189,6715.771484,11018.93359,1298.649414,335.0330811,455.1556091,291.7078247
11-06-2019,1388.328125,360.2232666,415.6832275,681.5348511,6728.21875,10919.41113,1308.200928,338.8868408,460.860199,292.3948364
12-06-2019,1387.646729,356.9494019,412.2804871,680.722168,6608.089355,10987.36914,1310.711914,335.8135986,472.830658,292.4930115
13-06-2019,1396.699463,360.3721008,414.2531128,680.0355225,6540.257813,10889.06641,1304.015991,337.8624268,470.2588806,293.2782288
14-06-2019,1382.508789,350.500885,412.1818237,677.9295654,6495.4375,10777.54004,1296.778564,335.4721069,468.949585,293.4254761
17-06-2019,1371.890137,340.7785339,408.7296753,677.9295654,6350.510254,10760.9375,1261.871582,329.520752,442.3902588,293.7199097
18-06-2019,1350.946777,342.911499,416.4229736,687.3147583,6211.083008,10744.61621,1262.905518,331.9598083,442.1097412,292.2967224
19-06-2019,1352.267822,339.0423889,414.1544189,688.4134521,6207.512695,10893.66406,1257.932739,330.5939331,462.4500732,288.5178528
20-06-2019,1360.439697,345.8877258,427.4204102,690.8856201,6404.207031,10991.68262,1277.035767,336.6428528,468.3884583,281.5490723
21-06-2019,1353.442505,341.5226135,424.9546509,687.3605347,6187.34668,10876.9209,1259.606689,340.9356689,465.4894104,280.5184326
24-06-2019,1347.080933,342.0682373,423.7217407,682.690918,6236.07373,10982.53711,1243.310303,344.6430969,454.6412354,278.653595
25-06-2019,1334.11377,345.6893311,427.7163086,684.9342041,6292.568848,10979.25586,1275.952515,347.8139038,465.3491516,280.0768127
26-06-2019,1330.884277,342.6138916,432.5986023,677.2428589,6249.630371,11068.83301,1274.721802,349.2773438,477.4130554,280.9111023
27-06-2019,1332.841675,345.2428894,434.7191772,669.1852417,6260.34082,11077.22754,1255.323364,353.2286682,477.6000977,276.9359131
28-06-2019,1328.682129,343.9532166,431.2670593,670.1925659,6304.629883,11181.43945,1232.823364,352.1066895,471.708374,275.2182922
01-07-2019,1325.25708,345.7389221,432.6478882,669.460083,6281.713379,11117.46875,1249.070557,352.6920776,473.9996033,276.6905212
02-07-2019,1317.231812,350.6000977,430.8232422,677.4717407,6328.752441,11223.55371,1258.474365,355.6189575,475.4024048,278.849884
03-07-2019,1323.495239,350.6000977,430.0341797,669.7805176,6300.963379,11076.57129,1262.609985,357.2287903,477.4130554,277.6229858
04-07-2019,1330.786255,359.7272034,429.9848328,671.9780273,6312.349121,11142.93164,1263.348511,358.3507385,464.4276428,278.5554504
05-07-2019,1329.41626,361.9593811,430.2807617,657.6483765,6141.321289,11212.34668,1243.260986,361.5703735,448.3013611,266.8262939
08-07-2019,1311.164063,353.7251587,420.0723572,656.9158936,5821.361816,11069.44238,1232.724976,346.5943298,438.7849731,262.1149597
09-07-2019,1292.276001,359.3303833,422.7847595,655.0389404,5738.33252,10960.96387,1259.852905,350.3993225,439.1131592,260.6426697
10-07-2019,1294.624878,355.5109253,425.0532837,656.4123535,5720.579102,10838.08691,1258.769653,345.5699463,426.2214661,261.8695679
11-07-2019,1304.264404,357.8918762,420.8614502,660.0289917,5814.02832,10784.06152,1261.674805,354.2530823,432.9719849,262.802063
12-07-2019,1331.373779,353.1299133,421.206604,665.75177,5762.310059,10954.82129,1260.985352,354.6921082,443.0978394,254.2137299
15-07-2019,1324.914429,347.9215088,416.6202393,713.6846924,5866.325684,10771.67773,1256.357422,351.1798401,438.9725037,255.0480347
16-07-2019,1342.628296,348.0703125,418.7408142,718.7207031,5943.276367,10971.98438,1273.293823,355.375061,446.7543945,255.244278
17-07-2019,1365.088501,343.1595459,418.8887939,727.2818604,5860.970703,10973.81445,1261.920776,363.0825806,446.004303,254.9008331
18-07-2019,1354.176514,339.5880432,412.9708862,726.2288208,5677.254395,10864.49121,1242.473267,354.7896729,437.4254761,264.176178
19-07-2019,1338.811401,337.3062744,404.4885864,719.3158569,5566.387695,10836.40039,1229.869263,347.3260803,429.5029907,259.8574524
22-07-2019,1373.406982,340.0344849,407.0592957,718.9038696,5704.464355,10615.87793,1260.886841,342.2527771,436.2066345,259.8083801
23-07-2019,1397.873657,340.9769897,408.5954895,723.2531128,5669.101074,10756.43457,1253.354004,333.7159729,431.4250183,259.7102356
24-07-2019,1451.944946,336.0661926,404.9282837,719.7279663,5564.168945,10768.53711,1239.519287,331.3744202,418.2052002,259.1213074
25-07-2019,1463.591064,336.2646179,405.4238281,727.9685059,5558.137695,10779.60449,1213.425171,333.0818176,412.8610535,257.6000061
26-07-2019,1492.070068,332.1474609,411.8166809,720.8723755,5601.750977,10899.38574,1195.503906,334.1549988,417.4551392,258.7287292
29-07-2019,1480.81543,332.2466736,425.4943542,724.7637939,5362.938965,10900.98047,1192.599243,335.2769775,406.3917847,257.5508728
30-07-2019,1475.922119,342.861908,421.1829224,725.9083862,5314.019531,10816.13867,1162.467773,319.5204773,388.8122559,257.3546143
31-07-2019,1488.791626,335.1236877,420.736908,727.0071411,5280.054688,10947.92676,1148.140747,323.9596252,404.9385071,260.4463806
01-08-2019,1472.349854,321.3834229,413.4520569,704.1622314,5378.42627,10828.2373,1162.467773,309.4714661,393.3594666,265.5011902
02-08-2019,1512.230591,340.7289734,407.1087952,709.9765015,5492.572754,10719.19629,1172.456421,300.9346313,383.5149231,258.8268738
05-08-2019,1492.070068,354.2211609,399.0310669,711.2126465,5469.560059,11000.0791,1131.664917,292.9344177,374.1860962,257.2564087
06-08-2019,1532.880249,365.4812622,406.7619019,709.2897949,5627.03125,11098.37891,1116.813721,293.9100647,375.8268433,254.2137299
07-08-2019,1525.736206,362.8522644,404.7796326,710.663269,5575.939941,11041.95898,1098.002075,282.885376,357.9660034,257.6490784
08-08-2019,1532.880249,369.2511597,410.9246826,722.5205078,5695.491211,11109.68262,1140.526123,287.1293945,344.4649658,260.9862061
09-08-2019,1541.590454,368.3087158,416.6732483,723.4820557,5887.022461,11411.94727,1150.476563,284.2512817,339.7301941,258.9250488
13-08-2019,1539.192749,348.8639832,406.8610229,699.6298218,5608.891602,11307.55762,1262.356079,276.4949646,326.651001,253.7229767
14-08-2019,1535.669434,358.3879395,413.6502686,709.5186768,5689.703613,11458.90234,1275.52417,282.7878113,341.6991272,246.5087891
16-08-2019,1562.925293,358.4375,415.4343262,709.1981812,5845.850098,11440.13965,1264.7323,283.8610535,340.1989746,244.6929779
19-08-2019,1552.698364,358.2391052,419.646637,712.1740112,5845.654785,11485.47754,1279.286377,279.7145996,337.105011,247.5884705
20-08-2019,1561.016968,355.3124695,413.4520569,725.9998779,6064.611816,11394.65918,1263.345947,276.7388916,335.9330139,248.6681366
21-08-2019,1555.536255,351.8401794,408.5459595,732.0888062,6088.287598,11989.09277,1258.197632,270.6411743,321.6350098,247.9320068
22-08-2019,1536.843994,349.8560486,395.6116333,728.7468872,6072.634766,11866.31934,1234.13855,261.8604431,312.5405273,247.3430939
23-08-2019,1546.043335,353.8739624,392.2417908,734.2406616,6119.791016,11859.36621,1263.296631,264.4946899,323.2757568,246.7051086
26-08-2019,1563.80603,357.8422852,408.2981873,735.156189,6118.225586,11801.88574,1253.346313,273.4217224,316.806488,244.4966888
27-08-2019,1566.986694,345.0444641,414.9883423,718.7664795,6140.875,11880.51172,1262.454956,278.7389221,329.0418701,245.5272827
28-08-2019,1569.482422,343.1099243,409.3883972,734.4237061,5963.008789,11919.80176,1250.524536,277.9584045,315.8220825,244.5948334
